,gPlusPlaceId,placename
695,101166324379452028234,Fantasia Coffee & Tea
696,105405690700188650492,Cafe Bunn Mi
697,102093664808634131808,Mimi's Cafe
698,112643200302992953714,Bluewater Grill
699,107449638769305113614,In-N-Out Burger
700,100700991721676274233,Pizza Go
701,102232760445509938231,Starbucks
702,108480311626463930487,DQ GRILL & CHILL RESTAURANT
703,101268765728381313006,Sushi Zen
704,108344620993299643676,Panda Express
705,116867039402668545046,Las Delicias
706,113792637067923836137,Tacos El Poblano
707,112338048954555128270,Game Stop
708,115972548338151348647,Mission Rock Resort
709,106263498241634591391,The Old Siam Thai Restaurant
710,102702434567302409047,Dale's Diner
711,108436297501343790105,Bombay Indian Restaurant
712,105932545125916763954,Pork Store Cafe
713,107377504154784133186,Calafia Cafe
714,101764551590826131502,Jocko's
715,108915646583395717006,HoneyBaked Ham
716,100310267359941760204,Things Remembered
717,114682948148988051565,GoWireless Premium Verizon Wireless Retailer
718,116195748233875173363,Café 21
719,103276907947462648553,Old Torrance Coffee & Tea
720,115983423791877245636,Fuji Japanese Steakhouse & Sushi
721,111519473602804288872,Porky's BBQ
722,117291220909566247133,Sirinat Thai
723,110142502330815016989,Beachside Bar Cafe
724,115065749119361248239,Pita Grill
725,101350814675479670090,Domino's Pizza
726,109629859389630330264,Alioto's Restaurant
727,117251186030606571476,The Grill on the Alley
728,100073444767504740996,Kopper Kettle Kafe & Katering
729,102224233354034448445,LG's Prime Steakhouse
730,103270541258753210265,AJ Barile's Chicago Pizza
731,107239839872278031607,Maracas
732,109047272148604101900,Las Casuelas Terraza
733,110335999832956300779,Tommy Bahama
734,116349538551738684956,Caprice Cafe
735,116803964513048663491,Jose's Mexican Food
736,117158818291938749990,Beachcomber Restaurant
737,104271217858771358368,Grove
738,105503381565888600120,Tommy's Hamburgers
739,110626847780576444100,Fatburger
740,107869700018816370681,Sushi Shack
741,109259952391649029988,Arby's
742,107288492457948598863,Lillian's Italian Kitchen
743,100060488785133625822,Boston Market
744,102862975725448394806,JV's Mexican Food
745,108863034301000016059,Cafe Rio Mexican Grill
746,100393242138941006165,Villa Blanca Restaurant
747,114524001927144432240,Tam's Cuisine of China
748,109584425492489001173,Bud's Louisiana Café
749,109546885953806507837,Saigon Vietnamese Restaurants
750,117952746001534783030,Erics New York Style Pizza
751,106489738157106910586,Denny's
752,104360361358925166076,Strings Italian Cafe in Las Vegas
753,113129434533362003690,Round Table Pizza
754,102839599178464391084,The Trappist
755,103334100187597788647,Fish
756,105335082828623613936,Perbacco
757,105359875839857598863,Beach Chalet Brewery & Restaurant
758,105989289043394889928,LaSalette Restaurant
759,106392350352839831340,Squat & Gobble
760,108283190060361687502,Frankie's Bohemian Cafe
761,109844814566883567229,Spiazzo Ristorante
762,112840225666347814123,Della Santina's
763,113281859230474774390,Credo
764,115507241334652875123,Marnee Thai Restaurant
765,117585738543465012352,Eddie Rickenbacker's
766,100099961319249223800,McDonald's
767,107678848664788618231,Olive Garden
768,100776362194223322718,Canton Seafood & Dim Sum Restaurant
769,101848405465125729203,Hang Ah Dim Sum Tea House
770,102435946756343037477,Bangkok Noodles and thai B.B.Q.
771,105253672956969084058,Grant Place Restaurant
772,105577531237143396676,Imperial Tea Court
773,106219496532581187599,Sushi Boat
774,106986277500640872715,Blue Bottle Coffee
775,107591148198324220611,Chinatown Restaurant
776,108206485513398999313,Sanraku
777,110129543306744989778,Li Po Cocktail Lounge
778,115040685811622436943,Wendy's
779,113913617280786488800,Lolita's Taco Shop
780,104439852614380416207,Big Belly Deli
781,105723615905679865288,Whole Foods Market
782,110230621765006129060,La Sirena Grill
783,112135665436395458717,Mission Bicycle
784,113655157147120549115,SLO Brewing Co
785,114800311341284291880,Taco Temple
786,113778207497614795651,Shimura Restaurant
787,108094824073899413503,FORTE European Tapas Bar & Bistro
788,110235173120952850957,Party City
789,115250103169785004420,The Park's Finest BBQ
790,105184493270262310183,Kumako
791,116276762749051810860,MOKSHA
792,116324460635784378518,7 Eleven
793,101607492073438751562,Sizzler
794,115074219327133209394,Brewbakers
795,114728178941777928148,775 Gastropub
796,102831118707278015961,In-N-Out Burger
797,107203386271768353801,Chick-fil-A
798,113288764755258431115,Boston Market
799,108910941471182196551,Russo's Italian Kitchen
800,102815571682970941394,SUBWAY® Restaurants
801,100264663433147551669,Mosto
802,100944259692866132132,Brandy Ho's Hunan Food
803,107496467546180831978,RN74
804,115216765104410001354,Big
805,110645067004158788334,Round Table Pizza
806,116488687511029368483,Be Back Bar
807,110719164957604789311,El Charro Avitia
808,117900512276154977206,Umai Sushi & Noodles
809,110463682094128598417,Taco Bell
810,113502332933323709583,Carousel Cafe
811,106336041135016211666,Jamie's Bar & Grill
812,106779484721209334007,Moxie Restaurant
813,113768849734381442978,Taqueria Los Compadres
814,114023423167986721287,Lucca Restaurant & Bar
815,115129724271499286965,Temple Coffee Roasterie
816,115972297694822358148,Vaqueros Carne Asada Inc
817,105322955491930558561,Dickey's Barbecue Pit
818,105043647461340553597,lululemon athletica Las Vegas
819,107043596027596154340,Samurai Sushi
820,100654867601037880762,7-Eleven
821,101597906419434102181,Del Taco
822,101706327321129439752,Chipotle Mexican Grill
823,104413393227732816319,Panda Express
824,104950756197177333838,KFC Tracy
825,107107266606172395692,Shell
826,109157923334403930185,Wienerschnitzel
827,110318939875715673169,LIDS
828,110821679445445900717,Walmart
829,110894504157671026599,Burger King
830,111197387087274545968,Baskin Robbins
831,114393626804193590884,Burger King
832,115327141989710085413,7-Eleven
833,115330391758697871147,Burger King
834,115611006398097556266,7-Eleven
835,116933682166354761496,Sizzler
836,117363634316754209206,7-Eleven
837,117586025126217743559,SUBWAY® Restaurants
838,118052565042036005581,7-Eleven
839,102233670822251515955,Starbucks
840,114723939443506215116,Cafe Muse
841,116693931508459244302,Fior D'Italia Inc
842,105653863879900513391,Golden Gate Chinese Restaurant
843,111327214537575192762,California Cafe
844,103300023158609058418,Game Stop
845,100113107235606637994,Famous Dave's Bar-B-Que
846,100211166851008277344,Opa Authentic Greek Cuisine
847,100436594390394469642,ESPN Zone
848,100780981580300205820,City Thai
849,101403449733233560930,La Forêt
850,102761306624265380554,Black Angus Steakhouse
851,102904369529388676354,Aria™ Resort & Casino Las Vegas
852,103585133341197535940,Kona Club
853,104433093051461015611,The Cheesecake Factory
854,104748016299527845725,Pizza California
855,104843458819870793031,Cascal
856,105539357395482867142,Elephant Bar Restaurant
857,105540939580684271199,Miguel's Cocina
858,106436135716202243141,Honeyberry
859,106515819180206927969,Sonoma Chicken Coop - Campbell
860,107344249007314006331,Picasso's Tapas & Restaurant
861,110876915880913978112,Sushi 85
862,111437527802036834270,Outback Steakhouse
863,113458130980963658166,Cherry Sushi
864,114848478602803431611,XANH
865,115002083036969145820,Casa De Reyes
866,115124295905806733449,Mao's Kitchen
867,117088490339205443703,Rock Bottom Restaurant & Brewery
868,117255981696997057422,Burrito Factory
869,117657465091078924477,Lemongrass
870,117816390275451752446,Bobo's
871,100565111654541457867,Casa Jimenez Restaurant
872,104479052682336463317,Bourbon & Branch
873,109006360522206284387,Sugar Cafe
874,109097268873959823640,Ottimista Restaurant & Bar
875,110140579773566322914,The Matterhorn Swiss Restaurant
876,110144346346150113894,Pane e Vino
877,105694789966552744151,Beer Belly
878,102289799701615950883,Rutabegorz
879,106926246893535461332,The UPS Store
880,111462931706367812108,KFC Ontario
881,111589655599067377432,Texas Roadhouse
882,114675918710670552477,Pizza Nova
883,117854635162300711988,Peppercorn Grille
884,109543492957327579417,Pita Jungle
885,115899241518607821457,Pei Wei Asian Diner
886,106141646989322738369,Palazzo Giuseppe
887,104815926479707471762,Sushi Okawa
888,116958044425775978385,Round Table Pizza
889,101010858838852046028,Apollo Restaurant
890,101729058074981958447,Barney's Gourmet Hamburgers
891,109086151348613783525,Party Sushi
892,116716303334140886234,Brophy Bros.
893,112013237651778978627,Yield Wine Bar
894,114333749559246744361,Dos Pinas
895,115273572694313791982,Grand Pu Bah
896,116541597322184935832,Sushi Bistro
897,117129274978961708358,Coco500
898,107813395536862910856,Chez Maman
899,101635567661342514752,Via Mia Pizza
900,117558841792934242557,Palm Springs Aerial Tramway
901,102952771352663620652,Ruby's Diner
902,103653980250578442575,Swiggs
903,104944222401854029091,Little Peking Restaurant
904,107501903700054316345,Mos No 2
905,113214574661787030557,Hunan Chinese Restaurant
906,110899836160995217627,HomeTown Buffet
907,116308937969953546349,Redondo Beach Cafe
908,112677197870784292336,Panera Bread
909,115934200450756504700,Panda Express
910,108754875104525353681,Great American Fish Company
911,103215207991111621810,Farm of Beverly Hills
912,108698143644992031085,Vincenti Ristorante
913,112819122813138247514,Osteria Mozza
914,111024440879475758471,New Krungthai
915,117682661247315404130,Evolution Fast Food
916,102459186903899769476,Jim's Chinese Restaurant
917,112181065166411175594,Charlie Palmer at Bloomingdale's South Coast Plaza
918,114226008304714504270,El Zarape
919,115681896523437544798,In-N-Out Burger
920,105604700116876166411,J Wok
921,100130838696633414443,Zeitgeist
922,103090982981071071538,Escape From New York Pizza
923,104607444605883464391,The Fillmore
924,108691662088943438615,The Page
925,109242513883966414538,Kezar Pub
926,111776488118839649042,Kozy Kar
927,112072986288813427624,Wonderland Restaurant
928,112127770470116452494,Fat Angel Food & Libation
929,112296726119456298823,Taqueria La Bamba
930,115192918732228485038,Squat & Gobble Cafe
931,116028272836626536987,Taquerias El Farolito
932,118401183730584708191,Memphis Minnie's Bar-B-Que Joint & Smoke House
933,112310739245479788225,Walmart Supercenter
934,100856003489393815092,Cheap Rentals
935,100782091865833287316,Carl's Jr. / Green Burrito
936,101583501798094108134,In-N-Out Burger
937,103659641546637807798,McDonald's
938,103734363183378436468,Del Taco
939,106315589273835016595,Mexican Picoso Gill
940,107423677411216148635,Del Taco
941,107885975928640123212,Jack In the Box
942,110432365058565926970,Del Taco - Hacienda Heights #102
943,114410296666399487163,Rubio's Fresh Mexican Grill
944,115118663220071293331,Jack in the Box
945,118369925483570286296,Wingstop
946,116056190253429477016,La Salsa
947,115437664044957623373,Lascaris Deli
948,113403748241452319066,Mezcal
949,109215026272562361382,The Office Bar & Grill
950,117360889498553959997,Chi Chi's Pizza
951,116760207618941302912,London Fish-N-Chips
952,115286898948936805902,Pizza Rock
953,108847184505163653594,Top of the Mark
954,107405531202732942080,Zia Record Exchange
955,104688252775732412438,Walgreens Store Henderson
956,102138196638749585348,Esquire Grill
957,118372825863742558691,Dominick's NY Pizza & Deli
958,101229624460033144678,The Association
959,111681172357906889939,Farmer Boys
960,109762357757265515381,Maggiano's Little Italy
961,100072485644272595732,Amber India Restaurant
962,104508198886035376808,A Slice of New York
963,107187413038603195551,Beauty Bar
964,108656413483559363733,Insert Coin(s)
965,108801750903962990356,Asqew Grill
966,108908096516483592730,Nectar Wine Lounge
967,110174069992945881263,Buca di Beppo - Palo Alto
968,110781109640986603605,Cafe Pro Bono
969,112744828068612948224,Palace BBQ Buffet
970,113537726617264481015,The Punchline San Francisco
971,117796971654354159684,Banana Leaf Restaurant
972,106735573636185166372,Buca di Beppo - Redondo Beach
973,117156513310581918645,Trader Joe's
974,108563609835731703853,La Carreta
975,110123963583642183546,Florence Ristorante Pizzeria(North Park)
976,102525238398372930132,Arry's Super Burgers
977,109668602703874381512,El Pollo Taquero
978,102716182726405977345,Denny's
979,107108404043050126064,HARBOR FREIGHT TOOLS
980,104537407219339669582,Jake's Burgers & More
981,105983742033744900206,Golden City Inn Chinese Cuisine
982,104772080166935966004,Wendy's
983,107731078086520652840,Griffin Ace Hardware
984,109354120807130193514,Miguel's Cocina
985,118412280343938415354,In-N-Out Burger
986,113378025358041271274,The Waterboy
987,107568796788096740627,California Pizza Kitchen
988,109620157887850941378,The Crab Cooker
989,116252379911718532009,Casa Jimenez
990,116690082616960947381,Panda Express
991,115386906922056677844,Cafe 67
992,108693797189683396103,Veggie Delight
993,113057971206196183847,Smashburger
994,108661170465847483671,RedBrick Pizza Cafe
995,115690414973429013615,Burger King
996,108485146582734299627,Papa Murphy's | Take 'N' Bake Pizza
997,101313998634934609582,Starbucks
998,110944705878336204603,Rodeo Cafe
999,114630328546431200783,Panda Express
1000,111530073946722786849,Walmart Supercenter
1001,116471085155092432144,Rite Aid Pharmacy
1002,113066569381921350790,Rubio's Fresh Mexican Grill
1003,116141502589580243679,Little Caesars Pizza
1004,117760087087564542207,Pastavino
1005,118248743736215139413,Taquerias Guadalajara
1006,101621485329930387101,Kmart
1007,104144014854185574594,Ciao Cristina
1008,101585837088688793493,Owl Tree
1009,104805921520027717157,The Shout House
1010,110650823174462712947,Mick's Cafe
1011,105456505249998466460,GameStop
1012,100801070518166104209,Denny's
1013,106101395622864108063,Rite Aid Pharmacy
1014,103893166184770486317,IHOP Restaurant
1015,104420222130749307353,Hong Kong Diner
1016,104729240592013883519,Chili's Grill & Bar
1017,105543927831280040539,Olive Garden
1018,107474517826414149922,Dining Car Restaurant
1019,117543135770130850556,Hong Kong Diner
1020,113176595252634682684,Vintage Steak House
1021,117053214306248006957,El Adobe de Capistrano
1022,115554827816302570336,Mc Teague's Saloon
1023,113792351614561119656,Dr Teeth & the Electric Mayhem
1024,107842512399528221008,The Ice Cream Shoppe
1025,105654400025941484745,Fastsigns
1026,114154721983818124027,La Chiva Loca Restaurant
1027,115770367665981278174,Mariscos El Paisa
1028,112738980737466969418,Walmart
1029,114366983766486105677,Cooper's Pub & Restaurant
1030,117114589384602282546,Doria's Haus of Pizza
1031,103296582873779349632,Raley's
1032,114287997247476076252,Target
1033,103889938796648455160,Chili's Grill & Bar
1034,115804852566168133483,Tacos & Beer
1035,110850909954615816834,Lamill Coffee Boutique
1036,106755256581589558657,Walgreens
1037,101681038577117094534,Chart Room
1038,112187938234407065885,Hanna's
1039,112189277736008061944,Pho Saigon
1040,117624934169948420162,The Wood
1041,104818137351545973302,The Boiling Crab
1042,107485782708056695468,ROFL Cafe (Republic of Laughter)
1043,100670521714299129259,Las Pupusas Restaurant
